locus_tag	ftype	gene	EC_number	product
ILEKFHAL_00113	CDS	hrp1	Hypoxic response protein 1
ILEKFHAL_00114	CDS	tmk	2.7.4.9	Thymidylate kinase
ILEKFHAL_00115	CDS	map	3.4.11.18	Methionine aminopeptidase 1
ILEKFHAL_00116	CDS	carAc	Ferredoxin CarAc
ILEKFHAL_00117	CDS	carE_1	1.3.1.108	Caffeyl-CoA reductase-Etf complex subunit CarE
ILEKFHAL_00118	CDS	hypothetical protein
ILEKFHAL_00119	CDS	hypothetical protein
ILEKFHAL_00120	CDS	kynB_1	3.5.1.9	Kynurenine formamidase
ILEKFHAL_00121	CDS	vapC_1	3.1.-.-	tRNA(fMet)-specific endonuclease VapC
ILEKFHAL_00122	CDS	ndoA	Naphthalene 1,2-dioxygenase system ferredoxin subunit
ILEKFHAL_00123	CDS	fadD	6.2.1.3	Long-chain-fatty-acid--CoA ligase
ILEKFHAL_00124	CDS	nnr	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
ILEKFHAL_00125	CDS	ogg	putative N-glycosylase/DNA lyase
ILEKFHAL_00126	CDS	ala	1.4.1.1	Alanine dehydrogenase
ILEKFHAL_00127	CDS	arcB	1.5.1.49	Delta(1)-pyrroline-2-carboxylate reductase
ILEKFHAL_00128	CDS	sodB	1.15.1.1	Superoxide dismutase [Fe]
ILEKFHAL_00129	CDS	hypothetical protein
ILEKFHAL_00130	CDS	hypothetical protein
ILEKFHAL_00131	CDS	pyrG	6.3.4.2	CTP synthase
ILEKFHAL_00132	CDS	ykoD	3.6.3.-	Putative HMP/thiamine import ATP-binding protein YkoD
ILEKFHAL_00133	CDS	ykoC	Putative HMP/thiamine permease protein YkoC
ILEKFHAL_00134	CDS	hypothetical protein
ILEKFHAL_00135	CDS	hypothetical protein
ILEKFHAL_00136	CDS	hypothetical protein
ILEKFHAL_00137	CDS	hypothetical protein
ILEKFHAL_00138	CDS	hypothetical protein
ILEKFHAL_00139	CDS	thrC_1	4.2.3.1	Threonine synthase
ILEKFHAL_00140	CDS	hypothetical protein
ILEKFHAL_00141	CDS	valS_1	6.1.1.9	Valine--tRNA ligase
ILEKFHAL_00142	CDS	hypothetical protein
ILEKFHAL_00143	CDS	glnA	6.3.1.2	Glutamine synthetase
ILEKFHAL_00144	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
ILEKFHAL_00145	CDS	hddA_1	2.7.1.168	D-glycero-alpha-D-manno-heptose 7-phosphate kinase
ILEKFHAL_00146	CDS	nudL	3.6.1.-	putative Nudix hydrolase NudL
ILEKFHAL_00147	CDS	hypothetical protein
ILEKFHAL_00148	CDS	nucS	3.1.-.-	Endonuclease NucS
ILEKFHAL_00149	CDS	hypothetical protein
ILEKFHAL_00150	CDS	secE	Protein translocase subunit SecE
ILEKFHAL_00151	CDS	hypothetical protein
ILEKFHAL_00152	CDS	hypothetical protein
ILEKFHAL_00153	CDS	proB_1	2.7.2.11	Glutamate 5-kinase
ILEKFHAL_00154	CDS	bcp_1	1.11.1.15	Putative peroxiredoxin bcp
ILEKFHAL_00155	CDS	hypothetical protein
ILEKFHAL_00156	tRNA	tRNA-Thr(tgt)
ILEKFHAL_00157	CDS	hbd_1	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase
ILEKFHAL_00158	CDS	hypothetical protein
ILEKFHAL_00159	CDS	ahpF	1.6.99.3	NADH dehydrogenase
ILEKFHAL_00160	CDS	hypothetical protein
ILEKFHAL_00161	CDS	yxlF_3	3.6.3.-	putative ABC transporter ATP-binding protein YxlF
ILEKFHAL_00162	CDS	pepN	3.4.11.2	Aminopeptidase N
ILEKFHAL_00163	CDS	sthA	1.6.1.1	Soluble pyridine nucleotide transhydrogenase
ILEKFHAL_00164	CDS	glkA	2.7.1.2	Glucokinase
ILEKFHAL_00165	CDS	hypothetical protein
ILEKFHAL_00166	CDS	aspS2	6.1.1.23	Aspartate--tRNA(Asp/Asn) ligase
ILEKFHAL_00167	CDS	hypothetical protein
ILEKFHAL_00168	CDS	hypothetical protein
ILEKFHAL_00169	CDS	hypothetical protein
ILEKFHAL_00170	CDS	radD_1	3.6.4.12	Putative DNA repair helicase RadD
ILEKFHAL_00171	CDS	hypothetical protein
ILEKFHAL_00172	CDS	tenA	3.5.99.2	Aminopyrimidine aminohydrolase
ILEKFHAL_00173	CDS	hypothetical protein
ILEKFHAL_00174	CDS	4.2.1.79	2-methylcitrate dehydratase
ILEKFHAL_00175	CDS	prpB	4.1.3.30	2-methylisocitrate lyase
ILEKFHAL_00176	CDS	hypothetical protein
ILEKFHAL_00177	CDS	nadK	2.7.1.23	NAD kinase
ILEKFHAL_00178	CDS	suhB	3.1.3.25	Inositol-1-monophosphatase
ILEKFHAL_00179	CDS	rpoA	2.7.7.6	DNA-directed RNA polymerase subunit alpha
ILEKFHAL_00180	CDS	rpsK	30S ribosomal protein S11
ILEKFHAL_00181	CDS	rpsD	30S ribosomal protein S4
ILEKFHAL_00182	CDS	rpsM	30S ribosomal protein S13
ILEKFHAL_00183	CDS	hypothetical protein
ILEKFHAL_00184	CDS	hypothetical protein
ILEKFHAL_00185	CDS	hypothetical protein
ILEKFHAL_00186	CDS	hypothetical protein
ILEKFHAL_00187	CDS	1.-.-.-	NAD(P)H-dependent FMN reductase
ILEKFHAL_00188	CDS	hemL	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase
ILEKFHAL_00189	CDS	hemC	2.5.1.61	Porphobilinogen deaminase
ILEKFHAL_00190	CDS	hypothetical protein
ILEKFHAL_00191	tRNA	tRNA-Met(cat)
ILEKFHAL_00192	CDS	hypothetical protein
ILEKFHAL_00193	CDS	kdkA	2.7.1.166	3-deoxy-D-manno-octulosonic acid kinase
ILEKFHAL_00194	CDS	hypothetical protein
ILEKFHAL_00195	CDS	mntH	Divalent metal cation transporter MntH
ILEKFHAL_00196	CDS	ideR_1	Iron-dependent repressor IdeR
ILEKFHAL_00197	CDS	hypothetical protein
ILEKFHAL_00198	CDS	hypothetical protein
ILEKFHAL_00199	CDS	rpoC_1	2.7.7.6	DNA-directed RNA polymerase subunit beta'
ILEKFHAL_00200	CDS	rpoC_2	2.7.7.6	DNA-directed RNA polymerase subunit beta'
ILEKFHAL_00201	CDS	rpoB	2.7.7.6	DNA-directed RNA polymerase subunit beta
ILEKFHAL_00202	CDS	hypothetical protein
ILEKFHAL_00203	tRNA	tRNA-Lys(ttt)
ILEKFHAL_00204	CDS	trpS	6.1.1.2	Tryptophan--tRNA ligase
ILEKFHAL_00205	CDS	mtnA	5.3.1.23	Methylthioribose-1-phosphate isomerase
ILEKFHAL_00206	CDS	sucD_1	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
ILEKFHAL_00207	CDS	hypothetical protein
ILEKFHAL_00208	CDS	hypothetical protein
ILEKFHAL_00209	CDS	hypothetical protein
ILEKFHAL_00210	CDS	hypothetical protein
ILEKFHAL_00211	CDS	otsA	2.4.1.15	Trehalose-6-phosphate synthase
ILEKFHAL_00212	CDS	3.2.1.-	putative glycosyl hydrolase
ILEKFHAL_00213	CDS	3.5.-.-	Hydrolase
ILEKFHAL_00214	CDS	top6A	5.99.1.3	Type 2 DNA topoisomerase 6 subunit A
ILEKFHAL_00215	CDS	top6B	5.99.1.3	Type 2 DNA topoisomerase 6 subunit B
ILEKFHAL_00216	CDS	hypothetical protein
ILEKFHAL_00217	CDS	hypothetical protein
ILEKFHAL_00218	CDS	hypothetical protein
ILEKFHAL_00219	CDS	yugI	General stress protein 13
ILEKFHAL_00220	CDS	hypothetical protein
ILEKFHAL_00221	CDS	hypothetical protein
ILEKFHAL_00222	CDS	1.-.-.-	putative oxidoreductase
ILEKFHAL_00223	CDS	hypothetical protein
ILEKFHAL_00224	CDS	hypothetical protein
ILEKFHAL_00225	CDS	hypothetical protein
ILEKFHAL_00226	CDS	albA_1	1.21.98.-	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
ILEKFHAL_00227	CDS	hypothetical protein
ILEKFHAL_00228	CDS	hypothetical protein
ILEKFHAL_00229	CDS	bepA	3.4.-.-	Beta-barrel assembly-enhancing protease
ILEKFHAL_00230	CDS	hypothetical protein
ILEKFHAL_00231	CDS	purF	2.4.2.14	Amidophosphoribosyltransferase
ILEKFHAL_00232	CDS	hypothetical protein
ILEKFHAL_00233	CDS	truB	5.4.99.25	tRNA pseudouridine synthase B
ILEKFHAL_00234	CDS	cmk_1	2.7.4.25	Cytidylate kinase
ILEKFHAL_00235	CDS	hypothetical protein
ILEKFHAL_00236	CDS	cmk_2	2.7.4.25	Cytidylate kinase
ILEKFHAL_00237	CDS	secY	Protein translocase subunit SecY
ILEKFHAL_00238	CDS	rplO	50S ribosomal protein L15
ILEKFHAL_00239	CDS	hypothetical protein
ILEKFHAL_00240	CDS	rpsE	30S ribosomal protein S5
ILEKFHAL_00241	CDS	rplR	50S ribosomal protein L18
ILEKFHAL_00242	CDS	hypothetical protein
ILEKFHAL_00243	CDS	hypothetical protein
ILEKFHAL_00244	CDS	rplF	50S ribosomal protein L6
ILEKFHAL_00245	CDS	rpsH	30S ribosomal protein S8
ILEKFHAL_00246	CDS	rplE	50S ribosomal protein L5
ILEKFHAL_00247	CDS	hypothetical protein
ILEKFHAL_00248	CDS	hypothetical protein
ILEKFHAL_00249	CDS	rplN	50S ribosomal protein L14
ILEKFHAL_00250	CDS	hypothetical protein
ILEKFHAL_00251	CDS	hypothetical protein
ILEKFHAL_00252	CDS	hypothetical protein
ILEKFHAL_00253	CDS	rpmC	50S ribosomal protein L29
ILEKFHAL_00254	CDS	rpsC	30S ribosomal protein S3
ILEKFHAL_00255	CDS	rplV	50S ribosomal protein L22
ILEKFHAL_00256	CDS	rpsS	30S ribosomal protein S19
ILEKFHAL_00257	CDS	rplB	50S ribosomal protein L2
ILEKFHAL_00258	CDS	rplW	50S ribosomal protein L23
ILEKFHAL_00259	CDS	hypothetical protein
ILEKFHAL_00260	CDS	rplC	50S ribosomal protein L3
ILEKFHAL_00261	tRNA	tRNA-Lys(ctt)
ILEKFHAL_00262	CDS	hypothetical protein
ILEKFHAL_00263	CDS	hypothetical protein
ILEKFHAL_00264	CDS	hypothetical protein
ILEKFHAL_00265	CDS	hypothetical protein
ILEKFHAL_00266	CDS	hypothetical protein
ILEKFHAL_00267	tRNA	tRNA-Gly(tcc)
ILEKFHAL_00268	CDS	hypothetical protein
ILEKFHAL_00269	CDS	ytrA_1	HTH-type transcriptional repressor YtrA
ILEKFHAL_00270	CDS	hutH	4.3.1.3	Histidine ammonia-lyase
ILEKFHAL_00271	CDS	thrS	6.1.1.3	Threonine--tRNA ligase
ILEKFHAL_00272	CDS	carE_2	1.3.1.108	Caffeyl-CoA reductase-Etf complex subunit CarE
ILEKFHAL_00273	CDS	carD	1.3.1.108	Caffeyl-CoA reductase-Etf complex subunit CarD
ILEKFHAL_00274	CDS	fixX	Ferredoxin-like protein FixX
ILEKFHAL_00275	CDS	1.5.5.1	Electron transfer flavoprotein-ubiquinone oxidoreductase
ILEKFHAL_00276	CDS	pdg	Ultraviolet N-glycosylase/AP lyase
ILEKFHAL_00277	CDS	selB	Selenocysteine-specific elongation factor
ILEKFHAL_00278	CDS	hypothetical protein
ILEKFHAL_00279	CDS	tsaD	2.3.1.234	tRNA N6-adenosine threonylcarbamoyltransferase
ILEKFHAL_00280	CDS	3.6.1.9	Non-canonical purine NTP pyrophosphatase
ILEKFHAL_00281	CDS	hypothetical protein
ILEKFHAL_00282	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
ILEKFHAL_00283	CDS	hup	DNA-binding protein HU
ILEKFHAL_00284	CDS	mftC	2.-.-.-	Putative mycofactocin radical SAM maturase MftC
ILEKFHAL_00285	CDS	hypothetical protein
ILEKFHAL_00286	CDS	ribZ_2	Riboflavin transporter RibZ
ILEKFHAL_00287	CDS	hypothetical protein
ILEKFHAL_00288	CDS	hypothetical protein
ILEKFHAL_00289	CDS	dnaG	2.7.7.-	DNA primase
ILEKFHAL_00290	CDS	ravA_1	3.6.3.-	ATPase RavA
ILEKFHAL_00291	CDS	hypothetical protein
ILEKFHAL_00292	CDS	hypothetical protein
ILEKFHAL_00293	CDS	hypothetical protein
ILEKFHAL_00294	CDS	hypothetical protein
ILEKFHAL_00295	CDS	rlmE	2.1.1.166	Ribosomal RNA large subunit methyltransferase E
ILEKFHAL_00296	CDS	gcvH	Glycine cleavage system H protein
ILEKFHAL_00297	CDS	3.1.4.-	RNA 2',3'-cyclic phosphodiesterase
ILEKFHAL_00298	CDS	hypothetical protein
ILEKFHAL_00299	CDS	hypothetical protein
ILEKFHAL_00300	CDS	aroD	4.2.1.10	3-dehydroquinate dehydratase
ILEKFHAL_00301	CDS	hypothetical protein
ILEKFHAL_00302	CDS	gapN	1.2.1.9	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
ILEKFHAL_00303	CDS	hypothetical protein
ILEKFHAL_00304	CDS	hypothetical protein
ILEKFHAL_00305	CDS	hypothetical protein
ILEKFHAL_00306	CDS	hypothetical protein
ILEKFHAL_00307	CDS	hypothetical protein
ILEKFHAL_00308	CDS	icaA_1	2.4.1.-	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
ILEKFHAL_00309	CDS	hypothetical protein
ILEKFHAL_00310	CDS	cmoM	2.1.1.-	tRNA 5-carboxymethoxyuridine methyltransferase
ILEKFHAL_00311	CDS	hypothetical protein
ILEKFHAL_00312	CDS	hypothetical protein
ILEKFHAL_00313	CDS	hypothetical protein
ILEKFHAL_00314	CDS	hypothetical protein
ILEKFHAL_00315	CDS	hypothetical protein
ILEKFHAL_00316	CDS	yhdN_1	1.1.1.-	General stress protein 69
ILEKFHAL_00317	CDS	hypothetical protein
ILEKFHAL_00318	CDS	hypothetical protein
ILEKFHAL_00319	CDS	hypothetical protein
ILEKFHAL_00320	CDS	hsaD	3.7.1.17	4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
ILEKFHAL_00321	CDS	4.4.1.11	L-methionine gamma-lyase
ILEKFHAL_00322	CDS	thrB_1	2.7.1.39	Homoserine kinase
ILEKFHAL_00323	CDS	hypothetical protein
ILEKFHAL_00324	CDS	hypothetical protein
ILEKFHAL_00325	CDS	drrA_1	3.6.3.-	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
ILEKFHAL_00326	CDS	hypothetical protein
ILEKFHAL_00327	CDS	hypothetical protein
ILEKFHAL_00328	CDS	hypothetical protein
ILEKFHAL_00329	CDS	hypothetical protein
ILEKFHAL_00330	CDS	hypothetical protein
ILEKFHAL_00331	CDS	hypothetical protein
ILEKFHAL_00332	CDS	hypothetical protein
ILEKFHAL_00333	CDS	hypothetical protein
ILEKFHAL_00334	CDS	hypothetical protein
ILEKFHAL_00335	CDS	hypothetical protein
ILEKFHAL_00336	CDS	hypothetical protein
ILEKFHAL_00337	CDS	hypothetical protein
ILEKFHAL_00338	CDS	hypothetical protein
ILEKFHAL_00339	CDS	hypothetical protein
ILEKFHAL_00340	tRNA	tRNA-Val(gac)
ILEKFHAL_00341	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
ILEKFHAL_00342	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
ILEKFHAL_00343	CDS	moaD	Molybdopterin synthase sulfur carrier subunit
ILEKFHAL_00344	CDS	moeA_1	2.10.1.1	Molybdopterin molybdenumtransferase
ILEKFHAL_00345	CDS	moeA_2	2.10.1.1	Molybdopterin molybdenumtransferase
ILEKFHAL_00346	CDS	moeB_1	2.7.7.80	Molybdopterin-synthase adenylyltransferase
ILEKFHAL_00347	CDS	mobA_1	2.7.7.77	Molybdenum cofactor guanylyltransferase
ILEKFHAL_00348	CDS	proP_1	Proline/betaine transporter
ILEKFHAL_00349	CDS	ydjP_1	3.-.-.-	AB hydrolase superfamily protein YdjP
ILEKFHAL_00350	CDS	mtnB_1	4.2.1.109	Methylthioribulose-1-phosphate dehydratase
ILEKFHAL_00351	CDS	bsdC_1	4.1.1.-	Phenolic acid decarboxylase subunit C
ILEKFHAL_00352	CDS	vdcC_1	4.1.1.-	Phenolic acid decarboxylase subunit C
ILEKFHAL_00353	CDS	hsaB_1	1.5.1.36	Flavin-dependent monooxygenase, reductase subunit HsaB
ILEKFHAL_00354	CDS	hypothetical protein
ILEKFHAL_00355	CDS	hpaH_1	1.14.14.8	Anthranilate 3-monooxygenase oxygenase component
ILEKFHAL_00356	CDS	hypothetical protein
ILEKFHAL_00357	CDS	nicF_1	3.5.1.107	Maleamate amidohydrolase
ILEKFHAL_00358	CDS	hypothetical protein
ILEKFHAL_00359	CDS	hypothetical protein
ILEKFHAL_00360	CDS	hypothetical protein
ILEKFHAL_00361	CDS	hypothetical protein
ILEKFHAL_00362	CDS	rus	Rusticyanin
ILEKFHAL_00363	CDS	metC	4.4.1.8	Cystathionine beta-lyase
ILEKFHAL_00364	CDS	cbs	4.2.1.22	Putative cystathionine beta-synthase
ILEKFHAL_00365	CDS	hypothetical protein
ILEKFHAL_00366	CDS	copA	3.6.3.54	Copper-exporting P-type ATPase A
ILEKFHAL_00367	CDS	actP	3.6.3.4	Copper-transporting P-type ATPase
ILEKFHAL_00368	CDS	hypothetical protein
ILEKFHAL_00369	CDS	hypothetical protein
ILEKFHAL_00370	CDS	hypothetical protein
ILEKFHAL_00371	CDS	hypothetical protein
ILEKFHAL_00372	CDS	hypothetical protein
ILEKFHAL_00373	CDS	ydaP	Putative thiamine pyrophosphate-containing protein YdaP
ILEKFHAL_00374	CDS	hypothetical protein
ILEKFHAL_00375	CDS	hypothetical protein
ILEKFHAL_00376	CDS	lhgO	1.1.3.15	L-2-hydroxyglutarate oxidase LhgO
ILEKFHAL_00377	CDS	hypothetical protein
ILEKFHAL_00378	CDS	hypothetical protein
ILEKFHAL_00379	CDS	hypothetical protein
ILEKFHAL_00380	CDS	hypothetical protein
ILEKFHAL_00381	CDS	hypothetical protein
ILEKFHAL_00382	CDS	colD	2.6.1.54	GDP-4-keto-6-deoxy-D-mannose-3-dehydratase / pyridoxamine-phosphate transaminase
ILEKFHAL_00383	CDS	hmp_1	1.14.12.17	Flavohemoprotein
ILEKFHAL_00384	CDS	rfbF	2.7.7.33	Glucose-1-phosphate cytidylyltransferase
ILEKFHAL_00385	CDS	rfbB_1	4.2.1.46	dTDP-glucose 4,6-dehydratase
ILEKFHAL_00386	CDS	ilvG	2.2.1.6	Acetolactate synthase isozyme 2 large subunit
ILEKFHAL_00387	CDS	rfbG	4.2.1.45	CDP-glucose 4,6-dehydratase
ILEKFHAL_00388	CDS	hypothetical protein
ILEKFHAL_00389	CDS	galE_1	5.1.3.2	UDP-glucose 4-epimerase
ILEKFHAL_00390	CDS	hypothetical protein
ILEKFHAL_00391	CDS	hypothetical protein
ILEKFHAL_00392	CDS	hypothetical protein
ILEKFHAL_00393	CDS	hypothetical protein
ILEKFHAL_00394	CDS	hypothetical protein
ILEKFHAL_00395	CDS	hypothetical protein
ILEKFHAL_00396	CDS	hypothetical protein
ILEKFHAL_00397	CDS	hypothetical protein
ILEKFHAL_00398	CDS	hypothetical protein
ILEKFHAL_00399	CDS	hypothetical protein
ILEKFHAL_00400	CDS	hypothetical protein
ILEKFHAL_00401	CDS	hypothetical protein
ILEKFHAL_00402	CDS	hypothetical protein
ILEKFHAL_00403	CDS	hypothetical protein
ILEKFHAL_00404	CDS	hypothetical protein
ILEKFHAL_00405	CDS	hypothetical protein
ILEKFHAL_00406	CDS	hypothetical protein
ILEKFHAL_00407	CDS	hypothetical protein
ILEKFHAL_00408	CDS	hypothetical protein
ILEKFHAL_00409	CDS	hypothetical protein
ILEKFHAL_00410	CDS	hypothetical protein
ILEKFHAL_00411	CDS	hypothetical protein
ILEKFHAL_00412	CDS	hypothetical protein
ILEKFHAL_00413	CDS	soxA	1.5.3.1	Monomeric sarcosine oxidase
ILEKFHAL_00414	CDS	ilvB	2.2.1.6	Acetolactate synthase large subunit
ILEKFHAL_00415	CDS	apc4	6.4.1.8	Acetophenone carboxylase delta subunit
ILEKFHAL_00416	CDS	apc3	6.4.1.8	Acetophenone carboxylase gamma subunit
ILEKFHAL_00417	CDS	yhjE	Inner membrane metabolite transport protein YhjE
ILEKFHAL_00418	CDS	hypothetical protein
ILEKFHAL_00419	CDS	yitD	4.4.1.19	Phosphosulfolactate synthase
ILEKFHAL_00420	CDS	cysH	1.8.4.10	Thioredoxin-dependent 5'-adenylylsulfate reductase
ILEKFHAL_00421	CDS	sat	2.7.7.4	Sulfate adenylyltransferase
ILEKFHAL_00422	CDS	hypothetical protein
ILEKFHAL_00423	CDS	hypothetical protein
ILEKFHAL_00424	CDS	hypothetical protein
ILEKFHAL_00425	CDS	tetA_1	Tetracycline resistance protein, class B
ILEKFHAL_00426	CDS	hypothetical protein
ILEKFHAL_00427	CDS	rmlA	2.7.7.24	Glucose-1-phosphate thymidylyltransferase
ILEKFHAL_00428	CDS	rfbD	1.1.1.133	dTDP-4-dehydrorhamnose reductase
ILEKFHAL_00429	CDS	rfbC	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
ILEKFHAL_00430	CDS	galE_2	5.1.3.2	UDP-glucose 4-epimerase
